id,Rings
119282,10
119283,13
119284,13
119285,12
119286,9
119287,7
119288,7
119289,7
119290,8
119291,10
119292,6
119293,6
119294,7
119295,7
119296,7
119297,8
119298,7
119299,6
119300,7
119301,7
119302,13
119303,8
119304,7
119305,7
119306,7
119307,6
119308,7
119309,7
119310,9
119311,8
119312,5
119313,7
119314,7
119315,7
119316,6
119317,6
119318,8
119319,6
119320,7
119321,10
119322,13
119323,9
119324,9
119325,9
119326,10
119327,7
119328,10
119329,7
119330,10
119331,8
119332,7
119333,10
119334,13
119335,7
119336,7
119337,7
119338,9
119339,6
119340,13
119341,7
119342,7
119343,7
119344,6
119345,7
119346,7
119347,6
119348,13
119349,8
119350,10
119351,10
119352,7
119353,9
119354,7
119355,13
119356,6
119357,7
119358,7
119359,7
119360,7
119361,8
119362,7
119363,6
119364,6
119365,10
119366,8
119367,8
119368,10
119369,7
119370,6
119371,6
119372,10
119373,19
119374,7
119375,6
119376,9
119377,9
119378,7
119379,7
119380,9
119381,6
119382,7
119383,7
119384,9
119385,7
119386,6
119387,8
119388,7
119389,8
119390,10
119391,7
119392,9
119393,10
119394,7
119395,13
119396,5
119397,9
119398,9
119399,6
119400,7
119401,9
119402,10
119403,9
119404,7
119405,9
119406,10
119407,6
119408,13
119409,10
119410,7
119411,7
119412,9
119413,10
119414,8
119415,8
119416,7
119417,7
119418,10
119419,7
119420,8
119421,6
119422,10
119423,7
119424,7
119425,9
119426,10
119427,6
119428,7
119429,9
119430,8
119431,10
119432,8
119433,7
119434,7
119435,6
119436,8
119437,7
119438,8
119439,7
119440,8
119441,7
119442,9
119443,8
119444,8
119445,13
119446,9
119447,7
119448,10
119449,7
119450,8
119451,10
119452,6
119453,7
119454,6
119455,7
119456,6
119457,10
119458,10
119459,13
119460,7
119461,19
119462,10
119463,7
119464,7
119465,7
119466,9
119467,19
119468,12
119469,9
119470,19
119471,10
119472,19
119473,6
119474,7
119475,7
119476,8
119477,10
119478,6
119479,7
119480,9
119481,9
119482,9
119483,9
119484,7
119485,8
119486,6
119487,10
119488,7
119489,10
119490,13
119491,7
119492,9
119493,8
119494,7
119495,8
119496,7
119497,7
119498,8
119499,8
119500,6
119501,10
119502,6
119503,13
119504,10
119505,12
119506,9
119507,19
119508,6
119509,7
119510,7
119511,6
119512,7
119513,6
119514,10
119515,7
119516,7
119517,6
119518,9
119519,7
119520,7
119521,9
119522,7
119523,8
119524,7
119525,7
119526,6
119527,7
119528,7
119529,7
119530,7
119531,7
119532,8
119533,6
119534,8
119535,7
119536,13
119537,8
119538,6
119539,10
119540,7
119541,9
119542,13
119543,6
119544,7
119545,13
119546,7
119547,7
119548,7
119549,13
119550,7
119551,8
119552,7
119553,7
119554,6
119555,8
119556,7
119557,9
119558,10
119559,10
119560,8
119561,7
119562,7
119563,7
119564,7
119565,7
119566,7
119567,9
119568,10
119569,13
119570,10
119571,7
119572,8
119573,13
119574,7
119575,7
119576,7
119577,7
119578,8
119579,7
119580,13
119581,6
119582,8
119583,13
119584,6
119585,7
119586,6
119587,13
119588,7
119589,7
119590,7
119591,8
119592,13
119593,6
119594,9
119595,6
119596,9
119597,9
119598,10
119599,13
119600,8
119601,7
119602,10
119603,9
119604,7
119605,8
119606,6
119607,7
119608,7
119609,7
119610,7
119611,6
119612,8
119613,8
119614,6
119615,7
119616,9
119617,13
119618,7
119619,7
119620,8
119621,9
119622,6
119623,10
119624,13
119625,6
119626,7
119627,6
119628,9
119629,9
119630,7
119631,7
119632,9
119633,13
119634,6
119635,8
119636,7
119637,6
119638,7
119639,8
119640,7
119641,8
119642,7
119643,7
119644,7
119645,7
119646,9
119647,7
119648,9
119649,7
119650,6
119651,8
119652,13
119653,8
119654,7
119655,7
119656,12
119657,7
119658,10
119659,10
119660,7
119661,7
119662,7
119663,12
119664,8
119665,7
119666,7
119667,6
119668,7
119669,7
119670,10
119671,7
119672,8
119673,7
119674,7
119675,8
119676,10
119677,8
119678,7
119679,9
119680,7
119681,7
119682,6
119683,6
119684,9
119685,13
119686,7
119687,7
119688,7
119689,6
119690,7
119691,13
119692,7
119693,7
119694,9
119695,7
119696,7
119697,7
119698,13
119699,19
119700,8
119701,10
119702,7
119703,6
119704,13
119705,13
119706,8
119707,13
119708,6
119709,8
119710,6
119711,8
119712,6
119713,6
119714,8
119715,8
119716,7
119717,6
119718,6
119719,7
119720,7
119721,10
119722,8
119723,8
119724,9
119725,9
119726,6
119727,9
119728,9
119729,7
119730,13
119731,9
119732,7
119733,10
119734,7
119735,7
119736,10
119737,6
119738,7
119739,8
119740,8
119741,7
119742,8
119743,6
119744,10
119745,9
119746,9
119747,10
119748,13
119749,7
119750,7
119751,7
119752,9
119753,7
119754,9
119755,9
119756,7
119757,7
119758,6
119759,7
119760,7
119761,6
119762,7
119763,6
119764,7
119765,12
119766,7
119767,7
119768,7
119769,7
119770,6
119771,7
119772,7
119773,9
119774,9
119775,9
119776,8
119777,7
119778,7
119779,6
119780,7
119781,10
119782,7
119783,9
119784,10
119785,9
119786,8
119787,6
119788,7
119789,7
119790,6
119791,7
119792,7
119793,13
119794,9
119795,7
119796,10
119797,7
119798,7
119799,7
119800,7
119801,9
119802,7
119803,7
119804,10
119805,8
119806,7
119807,7
119808,9
119809,7
119810,8
119811,7
119812,9
119813,10
119814,9
119815,6
119816,13
119817,9
119818,9
119819,7
119820,7
119821,7
119822,10
119823,7
119824,10
119825,7
119826,8
119827,7
119828,8
119829,7
119830,6
119831,9
119832,10
119833,7
119834,7
119835,7
119836,7
119837,7
119838,7
119839,10
119840,9
119841,8
119842,7
119843,7
119844,6
119845,9
119846,6
119847,10
119848,7
119849,6
119850,12
119851,7
119852,7
119853,8
119854,8
119855,7
119856,10
119857,7
119858,7
119859,8
119860,6
119861,7
119862,6
119863,9
119864,8
119865,10
119866,8
119867,8
119868,6
119869,8
119870,8
119871,13
119872,10
119873,7
119874,7
119875,13
119876,10
119877,7
119878,7
119879,10
119880,7
119881,10
119882,8
119883,7
119884,10
119885,7
119886,7
119887,10
119888,6
119889,7
119890,9
119891,10
119892,10
119893,6
119894,7
119895,6
119896,7
119897,9
119898,7
119899,7
119900,13
119901,7
119902,7
119903,10
119904,7
119905,13
119906,7
119907,6
119908,7
119909,6
119910,10
119911,6
119912,13
119913,13
119914,7
119915,8
119916,10
119917,7
119918,8
119919,6
119920,10
119921,6
119922,5
119923,6
119924,9
119925,8
119926,7
119927,6
119928,10
119929,7
119930,8
119931,7
119932,19
119933,8
119934,6
119935,6
119936,7
119937,7
119938,6
119939,7
119940,7
119941,8
119942,9
119943,8
119944,6
119945,8
119946,9
119947,13
119948,6
119949,7
119950,8
119951,8
119952,8
119953,7
119954,9
119955,6
119956,6
119957,10
119958,9
119959,7
119960,7
119961,7
119962,7
119963,8
119964,7
119965,10
119966,8
119967,13
119968,8
119969,10
119970,6
119971,13
119972,7
119973,10
119974,13
119975,7
119976,7
119977,8
119978,7
119979,13
119980,6
119981,6
119982,10
119983,7
119984,7
119985,7
119986,8
119987,7
119988,9
119989,9
119990,9
119991,7
119992,7
119993,7
119994,6
119995,19
119996,7
119997,7
119998,10
119999,13
120000,7
120001,7
120002,8
120003,8
120004,6
120005,13
120006,7
120007,7
120008,13
120009,7
120010,10
120011,10
120012,7
120013,7
120014,9
120015,10
120016,8
120017,8
120018,6
120019,8
120020,6
120021,6
120022,8
120023,7
120024,9
120025,8
120026,10
120027,7
120028,13
120029,13
120030,7
120031,7
120032,9
120033,6
120034,6
120035,7
120036,7
120037,7
120038,7
120039,7
120040,7
120041,10
120042,7
120043,7
120044,12
120045,8
120046,13
120047,7
120048,10
120049,7
120050,7
120051,10
120052,7
120053,7
120054,6
120055,6
120056,8
120057,10
120058,8
120059,10
120060,7
120061,7
120062,13
120063,7
120064,13
120065,8
120066,9
120067,8
120068,8
120069,7
120070,8
120071,9
120072,9
120073,10
120074,8
120075,6
120076,9
120077,9
120078,13
120079,7
120080,6
120081,13
120082,7
120083,8
120084,7
120085,6
120086,7
120087,7
120088,6
120089,8
120090,7
120091,9
120092,6
120093,7
120094,8
120095,13
120096,9
120097,7
120098,7
120099,6
120100,7
120101,7
120102,6
120103,6
120104,9
120105,7
120106,7
120107,12
120108,6
120109,7
120110,6
120111,10
120112,7
120113,7
120114,8
120115,9
120116,13
120117,7
120118,7
120119,13
120120,7
120121,13
120122,7
120123,13
120124,7
120125,8
120126,10
120127,7
120128,10
120129,7
120130,10
120131,10
120132,10
120133,6
120134,7
120135,13
120136,6
120137,10
120138,7
120139,10
120140,6
120141,9
120142,6
120143,7
120144,8
120145,10
120146,19
120147,9
120148,7
120149,7
120150,6
120151,9
120152,7
120153,8
120154,13
120155,8
120156,7
120157,9
120158,8
120159,9
120160,7
120161,10
120162,10
120163,7
120164,5
120165,7
120166,6
120167,7
120168,10
120169,13
120170,7
120171,13
120172,8
120173,10
120174,8
120175,10
120176,7
120177,8
120178,13
120179,13
120180,9
120181,8
120182,7
120183,9
120184,7
120185,6
120186,8
120187,7
120188,7
120189,10
120190,13
120191,7
120192,13
120193,7
120194,8
120195,7
120196,12
120197,9
120198,7
120199,8
120200,7
120201,6
120202,7
120203,6
120204,7
120205,7
120206,9
120207,7
120208,7
120209,6
120210,10
120211,7
120212,8
120213,6
120214,10
120215,9
120216,13
120217,8
120218,7
120219,7
120220,9
120221,13
120222,7
120223,9
120224,9
120225,13
120226,7
120227,7
120228,10
120229,9
120230,13
120231,7
120232,13
120233,13
120234,8
120235,7
120236,10
120237,7
120238,8
120239,10
120240,8
120241,7
120242,6
120243,7
120244,9
120245,9
120246,7
120247,10
120248,13
120249,7
120250,7
120251,8
120252,10
120253,10
120254,9
120255,7
120256,8
120257,7
120258,13
120259,7
120260,7
120261,7
120262,9
120263,9
120264,9
120265,13
120266,10
120267,7
120268,7
120269,7
120270,7
120271,13
120272,7
120273,7
120274,9
120275,6
120276,7
120277,8
120278,7
120279,9
120280,7
120281,9
120282,10
120283,10
120284,9
120285,13
120286,13
120287,6
120288,7
120289,6
120290,10
120291,7
120292,9
120293,8
120294,10
120295,8
120296,6
120297,13
120298,8
120299,7
120300,13
120301,6
120302,9
120303,9
120304,6
120305,6
120306,6
120307,10
120308,8
120309,9
120310,7
120311,10
120312,10
120313,8
120314,7
120315,7
120316,9
120317,6
120318,6
120319,9
120320,8
120321,8
120322,7
120323,8
120324,6
120325,6
120326,8
120327,7
120328,6
120329,6
120330,10
120331,7
120332,7
120333,13
120334,7
120335,13
120336,7
120337,7
120338,9
120339,8
120340,9
120341,9
120342,7
120343,7
120344,10
120345,8
120346,6
120347,7
120348,7
120349,6
120350,7
120351,8
120352,7
120353,10
120354,8
120355,8
120356,9
120357,7
120358,10
120359,8
120360,7
120361,7
120362,7
120363,10
120364,7
120365,6
120366,9
120367,8
120368,9
120369,7
120370,8
120371,7
120372,10
120373,6
120374,7
120375,13
120376,7
120377,13
120378,6
120379,10
120380,10
120381,13
120382,13
120383,7
120384,6
120385,9
120386,10
120387,13
120388,9
120389,6
120390,8
120391,13
120392,6
120393,8
120394,7
120395,10
120396,7
120397,7
120398,10
120399,8
120400,13
120401,9
120402,7
120403,7
120404,6
120405,7
120406,6
120407,6
120408,6
120409,7
120410,7
120411,7
120412,8
120413,7
120414,7
120415,7
120416,19
120417,7
120418,9
120419,9
120420,12
120421,13
120422,7
120423,10
120424,10
120425,7
120426,7
120427,6
120428,9
120429,13
120430,7
120431,13
120432,7
120433,13
120434,7
120435,6
120436,7
120437,9
120438,7
120439,7
120440,6
120441,8
120442,7
120443,7
120444,7
120445,9
120446,7
120447,7
120448,13
120449,7
120450,6
120451,7
120452,10
120453,8
120454,7
120455,13
120456,6
120457,8
120458,6
120459,7
120460,8
120461,10
120462,8
120463,9
120464,7
120465,13
120466,7
120467,7
120468,7
120469,7
120470,13
120471,7
120472,7
120473,7
120474,6
120475,9
120476,7
120477,9
120478,9
120479,9
120480,7
120481,10
120482,7
120483,9
120484,9
120485,7
120486,6
120487,6
120488,7
120489,7
120490,9
120491,7
120492,10
120493,10
120494,9
120495,7
120496,12
120497,9
120498,6
120499,7
120500,7
120501,8
120502,6
120503,10
120504,6
120505,7
120506,10
120507,8
120508,6
120509,6
120510,9
120511,7
120512,7
120513,9
120514,10
120515,7
120516,7
120517,7
120518,10
120519,7
120520,7
120521,13
120522,13
120523,7
120524,9
120525,7
120526,6
120527,13
120528,7
120529,9
120530,7
120531,8
120532,7
120533,7
120534,6
120535,8
120536,10
120537,6
120538,7
120539,6
120540,7
120541,6
120542,8
120543,8
120544,10
120545,9
120546,13
120547,9
120548,8
120549,7
120550,6
120551,7
120552,13
120553,7
120554,9
120555,6
120556,7
120557,10
120558,10
120559,8
120560,6
120561,7
120562,7
120563,9
120564,8
120565,10
120566,6
120567,7
120568,8
120569,9
120570,5
120571,7
120572,10
120573,7
120574,7
120575,6
120576,10
120577,9
120578,6
120579,9
120580,7
120581,8
120582,13
120583,8
120584,6
120585,6
120586,7
120587,9
120588,9
120589,7
120590,6
120591,7
120592,6
120593,7
120594,6
120595,7
120596,6
120597,7
120598,9
120599,8
120600,7
120601,7
120602,8
120603,10
120604,7
120605,9
120606,7
120607,10
120608,7
120609,7
120610,7
120611,7
120612,6
120613,7
120614,9
120615,6
120616,9
120617,13
120618,13
120619,10
120620,7
120621,7
120622,10
120623,7
120624,9
120625,8
120626,10
120627,8
120628,7
120629,7
120630,9
120631,8
120632,7
120633,6
120634,7
120635,7
120636,9
120637,6
120638,6
120639,10
120640,7
120641,8
120642,7
120643,10
120644,13
120645,7
120646,7
120647,13
120648,12
120649,6
120650,13
120651,7
120652,10
120653,7
120654,9
120655,9
120656,6
120657,7
120658,8
120659,6
120660,7
120661,8
120662,7
120663,10
120664,12
120665,7
120666,8
120667,7
120668,9
120669,7
120670,7
120671,7
120672,7
120673,8
120674,6
120675,8
120676,7
120677,6
120678,7
120679,6
120680,9
120681,7
120682,7
120683,7
120684,10
120685,8
120686,8
120687,7
120688,7
120689,13
120690,7
120691,8
120692,7
120693,8
120694,9
120695,6
120696,6
120697,7
120698,7
120699,6
120700,13
120701,9
120702,19
120703,8
120704,7
120705,8
120706,9
120707,8
120708,7
120709,12
120710,8
120711,8
120712,7
120713,7
120714,7
120715,7
120716,13
120717,8
120718,6
120719,7
120720,8
120721,9
120722,13
120723,8
120724,13
120725,19
120726,8
120727,7
120728,7
120729,13
120730,7
120731,7
120732,13
120733,7
120734,6
120735,8
120736,8
120737,6
120738,7
120739,10
120740,6
120741,10
120742,6
120743,6
120744,7
120745,9
120746,7
120747,7
120748,6
120749,9
120750,7
120751,7
120752,10
120753,7
120754,13
120755,6
120756,9
120757,7
120758,8
120759,12
120760,6
120761,7
120762,10
120763,10
120764,7
120765,10
120766,8
120767,19
120768,8
120769,6
120770,9
120771,9
120772,7
120773,8
120774,9
120775,8
120776,10
120777,10
120778,10
120779,13
120780,6
120781,8
120782,7
120783,7
120784,6
120785,6
120786,13
120787,5
120788,9
120789,7
120790,6
120791,7
120792,6
120793,7
120794,5
120795,9
120796,10
120797,13
120798,7
120799,6
120800,7
120801,7
120802,9
120803,7
120804,7
120805,7
120806,7
120807,10
120808,7
120809,6
120810,7
120811,13
120812,9
120813,7
120814,10
120815,13
120816,7
120817,7
120818,13
120819,7
120820,10
120821,10
120822,8
120823,10
120824,7
120825,7
120826,7
120827,13
120828,10
120829,8
120830,10
120831,13
120832,6
120833,13
120834,13
120835,7
120836,7
120837,13
120838,7
120839,8
120840,10
120841,7
120842,6
120843,7
120844,7
120845,8
120846,10
120847,7
120848,7
120849,7
120850,9
120851,10
120852,7
120853,13
120854,13
120855,8
120856,13
120857,10
120858,12
120859,7
120860,9
120861,9
120862,9
120863,6
120864,13
120865,7
120866,7
120867,8
120868,13
120869,10
120870,9
120871,6
120872,7
120873,7
120874,8
120875,6
120876,13
120877,9
120878,7
120879,7
120880,7
120881,7
120882,7
120883,7
120884,7
120885,8
120886,7
120887,6
120888,13
120889,19
120890,6
120891,7
120892,7
120893,6
120894,10
120895,9
120896,7
120897,10
120898,7
120899,6
120900,8
120901,10
120902,13
120903,7
120904,7
120905,13
120906,7
120907,9
120908,10
120909,7
120910,9
120911,6
120912,13
120913,10
120914,7
120915,10
120916,6
120917,7
120918,13
120919,10
120920,6
120921,6
120922,6
120923,9
120924,9
120925,6
120926,12
120927,6
120928,6
120929,8
120930,13
120931,13
120932,7
120933,9
120934,7
120935,7
120936,13
120937,9
120938,6
120939,6
120940,10
120941,7
120942,7
120943,13
120944,10
120945,9
120946,5
120947,10
120948,7
120949,7
120950,7
120951,13
120952,6
120953,7
120954,9
120955,13
120956,9
120957,7
120958,6
120959,7
120960,10
120961,10
120962,13
120963,10
120964,9
120965,8
120966,7
120967,7
120968,6
120969,7
120970,7
120971,9
120972,13
120973,7
120974,6
120975,7
120976,13
120977,7
120978,6
120979,8
120980,13
120981,7
120982,6
120983,13
120984,7
120985,7
120986,6
120987,7
120988,10
120989,8
120990,13
120991,7
120992,7
120993,10
120994,6
120995,7
120996,9
120997,7
120998,9
120999,6
121000,7
121001,9
121002,7
121003,8
121004,7
121005,9
121006,10
121007,7
121008,13
121009,7
121010,7
121011,10
121012,7
121013,10
121014,6
121015,6
121016,13
121017,8
121018,6
121019,6
121020,7
121021,7
121022,6
121023,6
121024,7
121025,8
121026,12
121027,13
121028,9
121029,8
121030,7
121031,9
121032,9
121033,9
121034,9
121035,7
121036,13
121037,6
121038,10
121039,7
121040,8
121041,7
121042,9
121043,13
121044,7
121045,7
121046,6
121047,9
121048,8
121049,13
121050,9
121051,7
121052,7
121053,13
121054,8
121055,6
121056,7
121057,7
121058,9
121059,8
121060,7
121061,7
121062,8
121063,7
121064,9
121065,10
121066,9
121067,7
121068,8
121069,6
121070,7
121071,6
121072,9
121073,8
121074,7
121075,13
121076,9
121077,7
121078,7
121079,6
121080,8
121081,7
121082,7
121083,9
121084,9
121085,10
121086,9
121087,7
121088,9
121089,9
121090,6
121091,7
121092,8
121093,7
121094,8
121095,7
121096,7
121097,8
121098,7
121099,10
121100,6
121101,6
121102,7
121103,7
121104,7
121105,13
121106,5
121107,12
121108,7
121109,8
121110,7
121111,7
121112,6
121113,13
121114,12
121115,7
121116,9
121117,6
121118,6
121119,13
121120,7
121121,7
121122,10
121123,10
121124,6
121125,6
121126,6
121127,7
121128,6
121129,13
121130,7
121131,7
121132,6
121133,7
121134,10
121135,10
121136,10
121137,6
121138,7
121139,7
121140,6
121141,7
121142,7
121143,10
121144,10
121145,13
121146,7
121147,7
121148,6
121149,7
121150,8
121151,9
121152,12
121153,6
121154,10
121155,9
121156,9
121157,9
121158,7
121159,6
121160,13
121161,7
121162,9
121163,7
121164,10
121165,9
121166,13
121167,13
121168,10
121169,7
121170,7
121171,7
121172,7
121173,7
121174,7
121175,6
121176,9
121177,7
121178,9
121179,8
121180,6
121181,7
121182,7
121183,9
121184,9
121185,9
121186,13
121187,8
121188,7
121189,7
121190,9
121191,13
121192,7
121193,6
121194,7
121195,7
121196,13
121197,10
121198,9
121199,10
121200,6
121201,8
121202,13
121203,7
121204,10
121205,10
121206,13
121207,13
121208,7
121209,7
121210,9
121211,7
121212,7
121213,7
121214,6
121215,10
121216,7
121217,7
121218,10
121219,8
121220,13
121221,7
121222,8
121223,8
121224,13
121225,13
121226,7
121227,6
121228,6
121229,7
121230,13
121231,13
121232,7
121233,7
121234,7
121235,6
121236,6
121237,7
121238,13
121239,10
121240,6
121241,13
121242,7
121243,6
121244,9
121245,6
121246,13
121247,6
121248,7
121249,6
121250,7
121251,9
121252,8
121253,8
121254,7
121255,10
121256,13
121257,6
121258,13
121259,8
121260,7
121261,7
121262,9
121263,10
121264,7
121265,7
121266,12
121267,6
121268,7
121269,9
121270,7
121271,8
121272,9
121273,13
121274,10
121275,9
121276,13
121277,7
121278,7
121279,9
121280,9
121281,7
121282,9
121283,7
121284,7
121285,6
121286,9
121287,9
121288,10
121289,10
121290,10
121291,7
121292,6
121293,9
121294,8
121295,9
121296,8
121297,9
121298,13
121299,9
121300,7
121301,7
121302,7
121303,6
121304,7
121305,10
121306,13
121307,7
121308,8
121309,7
121310,11
121311,7
121312,10
121313,9
121314,8
121315,7
121316,10
121317,8
121318,9
121319,7
121320,10
121321,8
121322,6
121323,10
121324,8
121325,9
121326,7
121327,7
121328,10
121329,6
121330,10
121331,6
121332,7
121333,6
121334,6
121335,6
121336,7
121337,7
121338,10
121339,9
121340,7
121341,8
121342,10
121343,9
121344,8
121345,10
121346,6
121347,6
121348,7
121349,7
121350,8
121351,9
121352,9
121353,8
121354,6
121355,8
121356,10
121357,7
121358,6
121359,8
121360,12
121361,7
121362,8
121363,12
121364,10
121365,6
121366,8
121367,10
121368,7
121369,7
121370,7
121371,7
121372,7
121373,7
121374,7
121375,7
121376,9
121377,7
121378,7
121379,7
121380,10
121381,6
121382,19
121383,7
121384,10
121385,10
121386,7
121387,7
121388,13
121389,6
121390,7
121391,10
121392,7
121393,7
121394,13
121395,9
121396,8
121397,13
121398,10
121399,9
121400,12
121401,7
121402,7
121403,13
121404,7
121405,6
121406,7
121407,7
121408,10
121409,13
121410,8
121411,9
121412,5
121413,7
121414,7
121415,6
121416,7
121417,10
121418,8
121419,7
121420,10
121421,7
121422,6
121423,13
121424,6
121425,7
121426,6
121427,13
121428,10
121429,6
121430,6
121431,7
121432,10
121433,8
121434,7
121435,7
121436,9
121437,6
121438,9
121439,6
121440,10
121441,9
121442,10
121443,13
121444,6
121445,10
121446,8
121447,7
121448,6
121449,8
121450,7
121451,9
121452,9
121453,7
121454,8
121455,7
121456,10
121457,9
121458,6
121459,6
121460,10
121461,6
121462,10
121463,10
121464,5
121465,7
121466,7
121467,7
121468,10
121469,7
121470,9
121471,7
121472,7
121473,7
121474,7
121475,7
121476,13
121477,7
121478,7
121479,10
121480,7
121481,13
121482,8
121483,8
121484,7
121485,6
121486,7
121487,13
121488,9
121489,13
121490,8
121491,8
121492,7
121493,7
121494,7
121495,6
121496,10
121497,8
121498,7
121499,7
121500,6
121501,13
121502,7
121503,10
121504,6
121505,10
121506,8
121507,8
121508,13
121509,9
121510,12
121511,7
121512,8
121513,7
121514,6
121515,7
121516,9
121517,13
121518,9
121519,7
121520,8
121521,10
121522,7
121523,13
121524,7
121525,7
121526,9
121527,8
121528,13
121529,9
121530,9
121531,7
121532,7
121533,7
121534,10
121535,6
121536,9
121537,7
121538,7
121539,12
121540,8
121541,10
121542,13
121543,10
121544,10
121545,7
121546,6
121547,7
121548,7
121549,7
121550,13
121551,7
121552,10
121553,7
121554,9
121555,7
121556,6
121557,7
121558,7
121559,7
121560,7
121561,9
121562,7
121563,9
121564,8
121565,7
121566,10
121567,13
121568,7
121569,6
121570,6
121571,7
121572,8
121573,7
121574,7
121575,7
121576,8
121577,13
121578,10
121579,7
121580,9
121581,9
121582,7
121583,10
121584,8
121585,13
121586,13
121587,6
121588,7
121589,7
121590,10
121591,6
121592,7
121593,13
121594,10
121595,9
121596,6
121597,9
121598,7
121599,7
121600,7
121601,12
121602,8
121603,7
121604,9
121605,10
121606,7
121607,9
121608,8
121609,7
121610,13
121611,6
121612,12
121613,9
121614,7
121615,6
121616,6
121617,10
121618,7
121619,13
121620,7
121621,10
121622,7
121623,7
121624,7
121625,7
121626,9
121627,7
121628,7
121629,9
121630,9
121631,6
121632,8
121633,9
121634,8
121635,7
121636,8
121637,7
121638,7
121639,8
121640,7
121641,6
121642,8
121643,13
121644,13
121645,8
121646,7
121647,7
121648,8
121649,6
121650,7
121651,7
121652,8
121653,6
121654,7
121655,7
121656,8
121657,7
121658,6
121659,8
121660,6
121661,7
121662,7
121663,13
121664,7
121665,6
121666,7
121667,7
121668,10
121669,9
121670,7
121671,10
121672,8
121673,6
121674,7
121675,10
121676,13
121677,8
121678,6
121679,7
121680,7
121681,7
121682,6
121683,13
121684,9
121685,7
121686,7
121687,9
121688,7
121689,7
121690,10
121691,10
121692,9
121693,7
121694,10
121695,7
121696,10
121697,8
121698,8
121699,7
121700,6
121701,7
121702,7
121703,7
121704,7
121705,8
121706,6
121707,7
121708,9
121709,8
121710,6
121711,9
121712,10
121713,6
121714,7
121715,7
121716,7
121717,8
121718,6
121719,7
121720,6
121721,10
121722,7
121723,7
121724,6
121725,8
121726,9
121727,9
121728,7
121729,7
121730,13
121731,7
121732,8
121733,7
121734,7
121735,6
121736,13
121737,7
121738,7
121739,7
121740,7
121741,7
121742,6
121743,7
121744,9
121745,7
121746,7
121747,7
121748,9
121749,7
121750,10
121751,12
121752,7
121753,6
121754,13
121755,19
121756,10
121757,13
121758,9
121759,7
121760,13
121761,8
121762,7
121763,13
121764,12
121765,10
121766,10
121767,7
121768,8
121769,8
121770,10
121771,10
121772,13
121773,8
121774,7
121775,7
121776,7
121777,7
121778,10
121779,7
121780,13
121781,7
121782,10
121783,7
121784,7
121785,9
121786,7
121787,9
121788,7
121789,7
121790,7
121791,13
121792,8
121793,7
121794,13
121795,5
121796,10
121797,6
121798,10
121799,9
121800,9
121801,13
121802,13
121803,7
121804,10
121805,6
121806,9
121807,7
121808,8
121809,7
121810,8
121811,8
121812,6
121813,7
121814,7
121815,7
121816,6
121817,10
121818,6
121819,7
121820,19
121821,8
121822,8
121823,6
121824,7
121825,10
121826,6
121827,7
121828,7
121829,13
121830,10
121831,9
121832,13
121833,7
121834,8
121835,8
121836,8
121837,7
121838,8
121839,7
121840,7
121841,13
121842,9
121843,8
121844,8
121845,6
121846,10
121847,9
121848,7
121849,6
121850,13
121851,7
121852,6
121853,10
121854,7
121855,10
121856,9
121857,9
121858,9
121859,9
121860,7
121861,9
121862,8
121863,13
121864,8
121865,9
121866,6
121867,7
121868,7
121869,10
121870,7
121871,9
121872,9
121873,6
121874,6
121875,7
121876,8
121877,7
121878,6
121879,5
121880,7
121881,7
121882,10
121883,7
121884,7
121885,10
121886,12
121887,7
121888,9
121889,10
121890,8
121891,7
121892,7
121893,9
121894,10
121895,13
121896,8
121897,7
121898,8
121899,5
121900,8
121901,13
121902,6
121903,7
121904,7
121905,10
121906,7
121907,10
121908,7
121909,6
121910,6
121911,9
121912,7
121913,9
121914,7
121915,13
121916,7
121917,9
121918,9
121919,7
121920,6
121921,10
121922,7
121923,10
121924,9
121925,7
121926,10
121927,6
121928,7
121929,5
121930,8
121931,10
121932,7
121933,13
121934,9
121935,9
121936,7
121937,9
121938,13
121939,7
121940,9
121941,10
121942,10
121943,8
121944,13
121945,7
121946,13
121947,6
121948,7
121949,6
121950,7
121951,8
121952,10
121953,8
121954,9
121955,9
121956,9
121957,13
121958,6
121959,6
121960,9
121961,10
121962,10
121963,7
121964,10
121965,7
121966,7
121967,13
121968,9
121969,9
121970,7
121971,13
121972,7
121973,6
121974,10
121975,6
121976,13
121977,8
121978,9
121979,7
121980,9
121981,13
121982,7
121983,10
121984,12
121985,7
121986,10
121987,7
121988,8
121989,9
121990,6
121991,6
121992,6
121993,10
121994,6
121995,7
121996,9
121997,10
121998,7
121999,9
122000,8
122001,8
122002,9
122003,7
122004,7
122005,7
122006,8
122007,6
122008,6
122009,7
122010,7
122011,10
122012,10
122013,7
122014,10
122015,7
122016,13
122017,9
122018,6
122019,6
122020,10
122021,7
122022,8
122023,7
122024,10
122025,10
122026,9
122027,10
122028,9
122029,13
122030,7
122031,10
122032,13
122033,10
122034,7
122035,9
122036,12
122037,10
122038,7
122039,9
122040,8
122041,7
122042,7
122043,8
122044,9
122045,10
122046,10
122047,9
122048,7
122049,7
122050,10
122051,13
122052,13
122053,6
122054,19
122055,6
122056,7
122057,8
122058,7
122059,19
122060,9
122061,13
122062,10
122063,10
122064,13
122065,7
122066,7
122067,7
122068,7
122069,13
122070,7
122071,7
122072,7
122073,9
122074,6
122075,7
122076,6
122077,9
122078,7
122079,9
