id,Rings
117413,6
117414,11
117415,7
117416,6
117417,10
117418,8
117419,9
117420,10
117421,6
117422,10
117423,6
117424,10
117425,11
117426,9
117427,9
117428,10
117429,12
117430,7
117431,10
117432,13
117433,8
117434,8
117435,7
117436,9
117437,17
117438,10
117439,7
117440,7
117441,8
117442,11
117443,9
117444,6
117445,10
117446,12
117447,6
117448,6
117449,8
117450,10
117451,7
117452,8
117453,9
117454,8
117455,9
117456,10
117457,17
117458,14
117459,10
117460,8
117461,10
117462,7
117463,8
117464,9
117465,9
117466,11
117467,11
117468,6
117469,4
117470,5
117471,14
117472,7
117473,12
117474,10
117475,8
117476,11
117477,5
117478,11
117479,11
117480,9
117481,14
117482,15
117483,11
117484,8
117485,10
117486,10
117487,10
117488,8
117489,6
117490,16
117491,9
117492,11
117493,13
117494,10
117495,9
117496,7
117497,7
117498,8
117499,5
117500,10
117501,10
117502,8
117503,10
117504,9
117505,9
117506,12
117507,11
117508,10
117509,7
117510,5
117511,8
117512,9
117513,7
117514,8
117515,7
117516,9
117517,8
117518,9
117519,8
117520,9
117521,16
117522,6
117523,9
117524,8
117525,6
117526,7
117527,11
117528,9
117529,14
117530,9
117531,10
117532,8
117533,9
117534,8
117535,14
117536,10
117537,5
117538,7
117539,7
117540,8
117541,7
117542,4
117543,9
117544,7
117545,9
117546,7
117547,15
117548,10
117549,8
117550,13
117551,5
117552,9
117553,10
117554,8
117555,9
117556,10
117557,5
117558,8
117559,11
117560,7
117561,8
117562,10
117563,9
117564,9
117565,12
117566,10
117567,9
117568,15
117569,11
117570,11
117571,6
117572,9
117573,15
117574,8
117575,16
117576,8
117577,11
117578,8
117579,8
117580,9
117581,10
117582,10
117583,9
117584,12
117585,9
117586,9
117587,10
117588,10
117589,11
117590,6
117591,9
117592,15
117593,8
117594,8
117595,10
117596,9
117597,9
117598,6
117599,9
117600,8
117601,12
117602,12
117603,11
117604,9
117605,4
117606,9
117607,9
117608,11
117609,10
117610,12
117611,11
117612,10
117613,16
117614,8
117615,7
117616,7
117617,13
117618,9
117619,8
117620,13
117621,6
117622,12
117623,9
117624,9
117625,11
117626,15
117627,9
117628,9
117629,8
117630,15
117631,6
117632,9
117633,16
117634,10
117635,11
117636,10
117637,4
117638,9
117639,9
117640,10
117641,4
117642,9
117643,6
117644,10
117645,11
117646,10
117647,9
117648,13
117649,5
117650,8
117651,11
117652,17
117653,11
117654,13
117655,11
117656,9
117657,9
117658,7
117659,16
117660,8
117661,13
117662,14
117663,9
117664,15
117665,11
117666,10
117667,9
117668,13
117669,6
117670,9
117671,8
117672,9
117673,10
117674,9
117675,11
117676,8
117677,11
117678,12
117679,10
117680,9
117681,11
117682,8
117683,11
117684,8
117685,10
117686,11
117687,9
117688,10
117689,11
117690,10
117691,10
117692,9
117693,9
117694,8
117695,11
117696,10
117697,6
117698,7
117699,7
117700,12
117701,11
117702,9
117703,8
117704,6
117705,9
117706,9
117707,10
117708,9
117709,8
117710,10
117711,8
117712,15
117713,10
117714,9
117715,14
117716,11
117717,7
117718,7
117719,7
117720,11
117721,11
117722,8
117723,13
117724,8
117725,9
117726,7
117727,8
117728,11
117729,12
117730,6
117731,9
117732,7
117733,9
117734,13
117735,13
117736,8
117737,8
117738,11
117739,8
117740,11
117741,7
117742,8
117743,9
117744,8
117745,11
117746,8
117747,8
117748,11
117749,10
117750,13
117751,13
117752,9
117753,11
117754,13
117755,10
117756,13
117757,9
117758,8
117759,13
117760,12
117761,8
117762,11
117763,7
117764,10
117765,7
117766,10
117767,9
117768,11
117769,14
117770,14
117771,10
117772,11
117773,13
117774,18
117775,8
117776,14
117777,9
117778,9
117779,11
117780,8
117781,11
117782,6
117783,9
117784,7
117785,7
117786,9
117787,5
117788,8
117789,6
117790,7
117791,5
117792,9
117793,8
117794,7
117795,6
117796,6
117797,7
117798,6
117799,8
117800,11
117801,17
117802,10
117803,14
117804,9
117805,4
117806,13
117807,7
117808,11
117809,13
117810,8
117811,6
117812,16
117813,9
117814,8
117815,8
117816,9
117817,12
117818,5
117819,11
117820,9
117821,6
117822,7
117823,10
117824,17
117825,9
117826,8
117827,9
117828,7
117829,7
117830,7
117831,7
117832,10
117833,10
117834,9
117835,9
117836,8
117837,7
117838,9
117839,11
117840,9
117841,5
117842,11
117843,7
117844,8
117845,9
117846,7
117847,5
117848,8
117849,10
117850,9
117851,10
117852,9
117853,5
117854,8
117855,9
117856,8
117857,6
117858,10
117859,10
117860,10
117861,9
117862,7
117863,10
117864,8
117865,11
117866,6
117867,9
117868,10
117869,8
117870,9
117871,5
117872,12
117873,11
117874,8
117875,7
117876,8
117877,7
117878,9
117879,15
117880,9
117881,13
117882,11
117883,13
117884,18
117885,8
117886,13
117887,9
117888,13
117889,8
117890,9
117891,7
117892,9
117893,4
117894,12
117895,14
117896,10
117897,10
117898,11
117899,8
117900,11
117901,5
117902,10
117903,9
117904,11
117905,10
117906,8
117907,11
117908,20
117909,9
117910,8
117911,6
117912,9
117913,9
117914,6
117915,8
117916,9
117917,8
117918,7
117919,10
117920,8
117921,9
117922,9
117923,11
117924,10
117925,8
117926,12
117927,7
117928,7
117929,12
117930,10
117931,9
117932,13
117933,9
117934,6
117935,7
117936,9
117937,7
117938,10
117939,6
117940,6
117941,10
117942,17
117943,17
117944,10
117945,7
117946,7
117947,9
117948,7
117949,6
117950,11
117951,10
117952,10
117953,10
117954,9
117955,5
117956,8
117957,11
117958,9
117959,7
117960,8
117961,11
117962,14
117963,10
117964,5
117965,9
117966,9
117967,13
117968,9
117969,9
117970,10
117971,9
117972,10
117973,18
117974,10
117975,9
117976,9
117977,10
117978,11
117979,7
117980,9
117981,9
117982,6
117983,12
117984,8
117985,8
117986,9
117987,7
117988,11
117989,8
117990,10
117991,8
117992,10
117993,9
117994,9
117995,9
117996,11
117997,9
117998,9
117999,8
118000,6
118001,8
118002,9
118003,11
118004,16
118005,8
118006,8
118007,10
118008,6
118009,10
118010,11
118011,10
118012,9
118013,9
118014,8
118015,8
118016,8
118017,8
118018,10
118019,10
118020,8
118021,9
118022,8
118023,9
118024,9
118025,9
118026,11
118027,13
118028,9
118029,9
118030,10
118031,7
118032,10
118033,9
118034,7
118035,8
118036,16
118037,8
118038,11
118039,8
118040,8
118041,8
118042,6
118043,12
118044,5
118045,8
118046,10
118047,9
118048,11
118049,9
118050,8
118051,9
118052,8
118053,8
118054,11
118055,16
118056,9
118057,7
118058,11
118059,9
118060,4
118061,6
118062,8
118063,9
118064,7
118065,9
118066,10
118067,10
118068,9
118069,11
118070,6
118071,8
118072,14
118073,10
118074,5
118075,8
118076,11
118077,9
118078,9
118079,14
118080,11
118081,7
118082,10
118083,10
118084,11
118085,10
118086,6
118087,10
118088,11
118089,9
118090,8
118091,12
118092,10
118093,11
118094,15
118095,10
118096,7
118097,9
118098,8
118099,9
118100,4
118101,9
118102,5
118103,6
118104,7
118105,9
118106,9
118107,9
118108,6
118109,9
118110,11
118111,9
118112,5
118113,4
118114,13
118115,7
118116,12
118117,8
118118,7
118119,10
118120,12
118121,7
118122,10
118123,9
118124,8
118125,10
118126,8
118127,16
118128,9
118129,19
118130,8
118131,9
118132,11
118133,11
118134,7
118135,12
118136,8
118137,10
118138,7
118139,10
118140,13
118141,20
118142,8
118143,7
118144,10
118145,9
118146,9
118147,8
118148,9
118149,10
118150,10
118151,11
118152,8
118153,11
118154,9
118155,9
118156,19
118157,6
118158,12
118159,5
118160,11
118161,11
118162,12
118163,9
118164,6
118165,7
118166,9
118167,7
118168,7
118169,7
118170,9
118171,7
118172,7
118173,8
118174,11
118175,7
118176,5
118177,7
118178,8
118179,10
118180,10
118181,4
118182,7
118183,9
118184,6
118185,11
118186,9
118187,7
118188,7
118189,16
118190,9
118191,9
118192,8
118193,9
118194,16
118195,11
118196,8
118197,8
118198,5
118199,17
118200,8
118201,7
118202,10
118203,8
118204,12
118205,9
118206,9
118207,5
118208,9
118209,9
118210,9
118211,9
118212,9
118213,12
118214,6
118215,10
118216,9
118217,8
118218,8
118219,4
118220,11
118221,8
118222,6
118223,8
118224,8
118225,8
118226,11
118227,13
118228,8
118229,6
118230,8
118231,8
118232,7
118233,8
118234,11
118235,9
118236,8
118237,10
118238,9
118239,10
118240,9
118241,5
118242,11
118243,9
118244,10
118245,7
118246,10
118247,9
118248,12
118249,5
118250,9
118251,11
118252,20
118253,9
118254,10
118255,7
118256,9
118257,9
118258,7
118259,7
118260,10
118261,9
118262,11
118263,5
118264,8
118265,6
118266,11
118267,8
118268,7
118269,7
118270,8
118271,5
118272,9
118273,8
118274,7
118275,9
118276,11
118277,7
118278,10
118279,11
118280,15
118281,16
118282,11
118283,13
118284,8
118285,10
118286,6
118287,15
118288,9
118289,10
118290,9
118291,13
118292,8
118293,7
118294,10
118295,6
118296,7
118297,7
118298,10
118299,9
118300,11
118301,8
118302,8
118303,14
118304,12
118305,7
118306,10
118307,15
118308,11
118309,6
118310,11
118311,5
118312,9
118313,7
118314,9
118315,11
118316,6
118317,9
118318,13
118319,11
118320,9
118321,9
118322,9
118323,10
118324,15
118325,8
118326,9
118327,14
118328,6
118329,9
118330,10
118331,8
118332,6
118333,8
118334,8
118335,11
118336,7
118337,9
118338,14
118339,9
118340,7
118341,10
118342,9
118343,16
118344,7
118345,7
118346,10
118347,7
118348,7
118349,11
118350,14
118351,9
118352,9
118353,9
118354,9
118355,10
118356,10
118357,8
118358,14
118359,10
118360,10
118361,9
118362,16
118363,8
118364,10
118365,5
118366,6
118367,8
118368,9
118369,7
118370,13
118371,10
118372,8
118373,8
118374,9
118375,10
118376,8
118377,6
118378,8
118379,10
118380,9
118381,9
118382,9
118383,10
118384,10
118385,11
118386,7
118387,5
118388,6
118389,10
118390,8
118391,9
118392,9
118393,5
118394,8
118395,13
118396,11
118397,8
118398,9
118399,6
118400,10
118401,13
118402,8
118403,4
118404,8
118405,8
118406,10
118407,8
118408,13
118409,6
118410,8
118411,9
118412,7
118413,7
118414,9
118415,12
118416,6
118417,8
118418,14
118419,10
118420,8
118421,12
118422,9
118423,15
118424,7
118425,7
118426,7
118427,8
118428,6
118429,8
118430,6
118431,9
118432,10
118433,12
118434,9
118435,7
118436,5
118437,11
118438,6
118439,7
118440,9
118441,8
118442,15
118443,9
118444,8
118445,6
118446,11
118447,10
118448,7
118449,9
118450,12
118451,9
118452,11
118453,6
118454,10
118455,10
118456,8
118457,15
118458,7
118459,10
118460,11
118461,15
118462,9
118463,8
118464,13
118465,10
118466,11
118467,12
118468,6
118469,8
118470,7
118471,11
118472,13
118473,9
118474,10
118475,6
118476,9
118477,9
118478,9
118479,9
118480,9
118481,9
118482,11
118483,11
118484,8
118485,7
118486,9
118487,9
118488,8
118489,9
118490,8
118491,9
118492,8
118493,10
118494,4
118495,9
118496,11
118497,13
118498,8
118499,8
118500,9
118501,7
118502,10
118503,7
118504,11
118505,8
118506,10
118507,10
118508,7
118509,11
118510,10
118511,8
118512,7
118513,11
118514,9
118515,6
118516,7
118517,9
118518,10
118519,12
118520,5
118521,7
118522,9
118523,15
118524,7
118525,10
118526,9
118527,7
118528,6
118529,5
118530,10
118531,9
118532,10
118533,9
118534,9
118535,8
118536,10
118537,6
118538,6
118539,9
118540,8
118541,8
118542,9
118543,12
118544,8
118545,8
118546,7
118547,8
118548,9
118549,9
118550,11
118551,7
118552,9
118553,12
118554,13
118555,6
118556,9
118557,13
118558,7
118559,10
118560,8
118561,6
118562,9
118563,9
118564,10
118565,5
118566,11
118567,9
118568,5
118569,7
118570,9
118571,13
118572,7
118573,7
118574,9
118575,7
118576,10
118577,6
118578,9
118579,9
118580,10
118581,8
118582,10
118583,8
118584,8
118585,10
118586,10
118587,11
118588,12
118589,9
118590,8
118591,10
118592,8
118593,8
118594,8
118595,8
118596,9
118597,9
118598,8
118599,9
118600,9
118601,8
118602,10
118603,10
118604,7
118605,11
118606,8
118607,8
118608,7
118609,9
118610,7
118611,10
118612,9
118613,11
118614,17
118615,9
118616,10
118617,8
118618,8
118619,10
118620,11
118621,9
118622,9
118623,8
118624,7
118625,10
118626,10
118627,9
118628,13
118629,10
118630,8
118631,8
118632,10
118633,8
118634,19
118635,9
118636,5
118637,7
118638,9
118639,9
118640,13
118641,9
118642,11
118643,7
118644,23
118645,12
118646,16
118647,9
118648,10
118649,10
118650,9
118651,9
118652,10
118653,6
118654,9
118655,12
118656,8
118657,9
118658,9
118659,10
118660,9
118661,9
118662,7
118663,9
118664,10
118665,10
118666,4
118667,3
118668,8
118669,10
118670,13
118671,7
118672,5
118673,10
118674,7
118675,7
118676,10
118677,10
118678,8
118679,9
118680,8
118681,9
118682,10
118683,9
118684,7
118685,9
118686,8
118687,11
118688,10
118689,8
118690,6
118691,21
118692,9
118693,13
118694,8
118695,9
118696,6
118697,9
118698,10
118699,13
118700,9
118701,15
118702,13
118703,9
118704,9
118705,11
118706,7
118707,8
118708,10
118709,9
118710,11
118711,8
118712,10
118713,10
118714,6
118715,8
118716,7
118717,7
118718,7
118719,11
118720,10
118721,10
118722,8
118723,7
118724,13
118725,7
118726,6
118727,9
118728,9
118729,11
118730,5
118731,10
118732,6
118733,11
118734,8
118735,17
118736,12
118737,23
118738,7
118739,8
118740,10
118741,8
118742,8
118743,10
118744,10
118745,6
118746,10
118747,11
118748,10
118749,8
118750,7
118751,5
118752,13
118753,8
118754,9
118755,9
118756,9
118757,13
118758,8
118759,10
118760,6
118761,12
118762,11
118763,6
118764,7
118765,9
118766,8
118767,6
118768,6
118769,4
118770,14
118771,6
118772,11
118773,6
118774,6
118775,10
118776,9
118777,9
118778,15
118779,8
118780,8
118781,4
118782,8
118783,10
118784,11
118785,10
118786,10
118787,8
118788,7
118789,7
118790,9
118791,9
118792,11
118793,3
118794,6
118795,10
118796,11
118797,17
118798,10
118799,9
118800,11
118801,10
118802,9
118803,9
118804,5
118805,6
118806,10
118807,11
118808,6
118809,8
118810,8
118811,8
118812,11
118813,8
118814,13
118815,9
118816,8
118817,10
118818,12
118819,15
118820,9
118821,6
118822,8
118823,12
118824,10
118825,12
118826,10
118827,9
118828,6
118829,6
118830,9
118831,6
118832,10
118833,8
118834,14
118835,10
118836,6
118837,9
118838,9
118839,8
118840,4
118841,7
118842,12
118843,11
118844,10
118845,8
118846,11
118847,9
118848,10
118849,10
118850,8
118851,13
118852,6
118853,8
118854,15
118855,10
118856,7
118857,12
118858,10
118859,4
118860,5
118861,9
118862,10
118863,13
118864,7
118865,9
118866,9
118867,9
118868,9
118869,8
118870,4
118871,8
118872,7
118873,5
118874,7
118875,6
118876,13
118877,5
118878,7
118879,8
118880,10
118881,9
118882,8
118883,8
118884,11
118885,5
118886,9
118887,9
118888,9
118889,10
118890,8
118891,9
118892,8
118893,8
118894,9
118895,13
118896,5
118897,11
118898,9
118899,10
118900,9
118901,9
118902,5
118903,8
118904,8
118905,8
118906,8
118907,9
118908,10
118909,10
118910,9
118911,12
118912,8
118913,9
118914,7
118915,4
118916,9
118917,10
118918,11
118919,10
118920,10
118921,8
118922,9
118923,10
118924,12
118925,7
118926,9
118927,8
118928,8
118929,9
118930,10
118931,9
118932,11
118933,9
118934,9
118935,8
118936,12
118937,5
118938,11
118939,13
118940,7
118941,9
118942,11
118943,9
118944,16
118945,12
118946,14
118947,11
118948,9
118949,10
118950,8
118951,7
118952,8
118953,8
118954,8
118955,20
118956,8
118957,8
118958,14
118959,6
118960,9
118961,8
118962,9
118963,5
118964,9
118965,7
118966,5
118967,9
118968,10
118969,8
118970,10
118971,13
118972,7
118973,9
118974,8
118975,10
118976,9
118977,7
118978,8
118979,10
118980,11
118981,8
118982,9
118983,10
118984,6
118985,11
118986,12
118987,10
118988,7
118989,10
118990,14
118991,10
118992,10
118993,7
118994,9
118995,10
118996,7
118997,9
118998,9
118999,7
119000,10
119001,8
119002,9
119003,6
119004,9
119005,7
119006,11
119007,8
119008,9
119009,8
119010,10
119011,6
119012,10
119013,7
119014,10
119015,6
119016,11
119017,5
119018,16
119019,10
119020,7
119021,8
119022,5
119023,8
119024,10
119025,9
119026,9
119027,13
119028,7
119029,11
119030,10
119031,14
119032,7
119033,10
119034,8
119035,9
119036,9
119037,9
119038,11
119039,10
119040,10
119041,9
119042,5
119043,11
119044,8
119045,7
119046,10
119047,14
119048,7
119049,10
119050,4
119051,8
119052,8
119053,13
119054,12
119055,15
119056,9
119057,9
119058,11
119059,9
119060,13
119061,10
119062,10
119063,8
119064,9
119065,9
119066,11
119067,7
119068,8
119069,7
119070,8
119071,10
119072,11
119073,11
119074,14
119075,9
119076,8
119077,6
119078,10
119079,7
119080,8
119081,10
119082,10
119083,8
119084,3
119085,5
119086,9
119087,11
119088,10
119089,12
119090,13
119091,9
119092,11
119093,7
119094,10
119095,11
119096,6
119097,4
119098,6
119099,8
119100,10
119101,9
119102,10
119103,10
119104,8
119105,10
119106,8
119107,8
119108,8
119109,12
119110,9
119111,11
119112,8
119113,14
119114,9
119115,11
119116,7
119117,13
119118,20
119119,9
119120,7
119121,9
119122,9
119123,8
119124,6
119125,7
119126,9
119127,8
119128,8
119129,9
119130,9
119131,6
119132,15
119133,9
119134,8
119135,8
119136,11
119137,10
119138,7
119139,9
119140,9
119141,16
119142,11
119143,8
119144,13
119145,9
119146,3
119147,14
119148,7
119149,5
119150,14
119151,5
119152,13
119153,10
119154,10
119155,9
119156,6
119157,9
119158,8
119159,12
119160,9
119161,12
119162,9
119163,10
119164,10
119165,10
119166,7
119167,8
119168,10
119169,8
119170,8
119171,9
119172,15
119173,8
119174,11
119175,8
119176,15
119177,9
119178,9
119179,6
119180,8
119181,10
119182,15
119183,10
119184,11
119185,7
119186,10
119187,9
119188,7
119189,13
119190,10
119191,12
119192,8
119193,4
119194,10
119195,9
119196,10
119197,13
119198,5
119199,8
119200,9
119201,9
119202,10
119203,8
119204,7
119205,9
119206,11
119207,11
119208,8
119209,4
119210,7
119211,8
119212,9
119213,8
119214,8
119215,12
119216,7
119217,13
119218,9
119219,9
119220,9
119221,16
119222,9
119223,13
119224,9
119225,9
119226,12
119227,8
119228,7
119229,10
119230,9
119231,11
119232,8
119233,11
119234,9
119235,15
119236,9
119237,9
119238,10
119239,13
119240,8
119241,11
119242,8
119243,10
119244,6
119245,6
119246,9
119247,7
119248,10
119249,11
119250,7
119251,9
119252,10
119253,19
119254,10
119255,12
119256,17
119257,9
119258,7
119259,9
119260,9
119261,10
119262,7
119263,7
119264,9
119265,3
119266,15
119267,8
119268,10
119269,8
119270,9
119271,8
119272,8
119273,8
119274,9
119275,6
119276,9
119277,9
119278,11
119279,9
119280,9
119281,9
119282,13
119283,9
119284,9
119285,8
119286,11
119287,9
119288,8
119289,8
119290,11
119291,11
119292,5
119293,7
119294,10
119295,10
119296,10
119297,7
119298,13
119299,6
119300,8
119301,9
119302,9
119303,9
119304,7
119305,9
119306,13
119307,6
119308,10
119309,7
119310,12
119311,9
119312,4
119313,8
119314,10
119315,8
119316,7
119317,5
119318,8
119319,7
119320,10
119321,9
119322,9
119323,11
119324,10
119325,9
119326,11
119327,10
119328,10
119329,12
119330,10
119331,9
119332,8
119333,14
119334,9
119335,16
119336,7
119337,7
119338,9
119339,5
119340,9
119341,15
119342,15
119343,13
119344,6
119345,6
119346,10
119347,12
119348,8
119349,13
119350,10
119351,11
119352,8
119353,10
119354,10
119355,9
119356,5
119357,9
119358,8
119359,17
119360,8
119361,12
119362,8
119363,6
119364,6
119365,13
119366,8
119367,9
119368,10
119369,8
119370,7
119371,10
119372,9
119373,11
119374,9
119375,5
119376,10
119377,10
119378,12
119379,8
119380,12
119381,7
119382,8
119383,10
119384,9
119385,7
119386,17
119387,9
119388,7
119389,8
119390,9
119391,8
119392,9
119393,9
119394,9
119395,8
119396,4
119397,8
119398,9
119399,5
119400,7
119401,10
119402,14
119403,10
119404,9
119405,9
119406,13
119407,6
119408,9
119409,20
119410,10
119411,8
119412,13
119413,11
119414,10
119415,14
119416,6
119417,9
119418,14
119419,7
119420,9
119421,5
119422,11
119423,12
119424,12
119425,9
119426,13
119427,8
119428,8
119429,8
119430,7
119431,9
119432,10
119433,9
119434,7
119435,6
119436,10
119437,10
119438,8
119439,8
119440,13
119441,10
119442,8
119443,8
119444,9
119445,8
119446,9
119447,11
119448,10
119449,9
119450,7
119451,17
119452,6
119453,9
119454,8
119455,8
119456,6
119457,8
119458,10
119459,9
119460,13
119461,11
119462,10
119463,12
119464,9
119465,8
119466,9
119467,11
119468,9
119469,9
119470,11
119471,13
119472,11
119473,7
119474,15
119475,9
119476,7
119477,16
119478,6
119479,11
119480,9
119481,8
119482,9
119483,8
119484,9
119485,7
119486,6
119487,10
119488,7
119489,10
119490,9
119491,7
119492,9
119493,9
119494,11
119495,10
119496,10
119497,10
119498,12
119499,10
119500,8
119501,15
119502,7
119503,10
119504,10
119505,10
119506,10
119507,13
119508,9
119509,9
119510,7
119511,6
119512,10
119513,5
119514,10
119515,15
119516,8
119517,5
119518,9
119519,7
119520,8
119521,10
119522,8
119523,10
119524,9
119525,9
119526,7
119527,10
119528,10
119529,12
119530,11
119531,10
119532,8
119533,6
119534,7
119535,8
119536,10
119537,8
119538,4
119539,9
119540,10
119541,9
119542,8
119543,5
119544,13
119545,11
119546,6
119547,9
119548,10
119549,10
119550,9
119551,10
119552,8
119553,8
119554,7
119555,9
119556,16
119557,14
119558,11
119559,9
119560,10
119561,7
119562,8
119563,8
119564,7
119565,8
119566,7
119567,9
119568,9
119569,12
119570,11
119571,9
119572,9
119573,13
119574,6
119575,7
119576,10
119577,11
119578,9
119579,13
119580,10
119581,5
119582,14
119583,8
119584,9
119585,8
119586,6
119587,9
119588,9
119589,9
119590,11
119591,9
119592,13
119593,8
119594,10
119595,7
119596,14
119597,10
119598,11
119599,10
119600,8
119601,10
119602,9
119603,9
119604,11
119605,16
119606,6
119607,9
119608,10
119609,6
119610,9
119611,6
119612,7
119613,11
119614,6
119615,8
119616,8
119617,15
119618,9
119619,7
119620,10
119621,9
119622,5
119623,10
119624,9
119625,5
119626,14
119627,5
119628,9
119629,9
119630,14
119631,17
119632,9
119633,10
119634,8
119635,9
119636,9
119637,8
119638,8
119639,10
119640,11
119641,8
119642,8
119643,8
119644,8
119645,8
119646,8
119647,9
119648,9
119649,8
119650,6
119651,9
119652,9
119653,6
119654,15
119655,11
119656,7
119657,8
119658,9
119659,11
119660,19
119661,9
119662,10
119663,9
119664,8
119665,10
119666,8
119667,5
119668,9
119669,8
119670,11
119671,7
119672,10
119673,8
119674,8
119675,8
119676,14
119677,9
119678,10
119679,9
119680,7
119681,8
119682,8
119683,9
119684,16
119685,8
119686,6
119687,9
119688,8
119689,6
119690,11
119691,15
119692,9
119693,7
119694,14
119695,7
119696,7
119697,8
119698,13
119699,11
119700,8
119701,10
119702,6
119703,6
119704,13
119705,8
119706,12
119707,8
119708,8
119709,9
119710,5
119711,9
119712,7
119713,6
119714,8
119715,7
119716,14
119717,5
119718,4
119719,7
119720,8
119721,11
119722,9
119723,6
119724,9
119725,9
119726,6
119727,10
119728,13
119729,13
119730,10
119731,11
119732,8
119733,10
119734,10
119735,11
119736,13
119737,7
119738,17
119739,15
119740,9
119741,6
119742,7
119743,6
119744,17
119745,9
119746,14
119747,11
119748,10
119749,16
119750,7
119751,11
119752,9
119753,11
119754,9
119755,8
119756,8
119757,10
119758,4
119759,19
119760,9
119761,5
119762,9
119763,10
119764,8
119765,8
119766,8
119767,9
119768,8
119769,9
119770,6
119771,15
119772,8
119773,11
119774,9
119775,9
119776,10
119777,7
119778,9
119779,3
119780,10
119781,10
119782,10
119783,10
119784,12
119785,9
119786,7
119787,10
119788,9
119789,7
119790,13
119791,9
119792,7
119793,14
119794,8
119795,8
119796,12
119797,13
119798,10
119799,8
119800,10
119801,10
119802,7
119803,9
119804,8
119805,8
119806,7
119807,8
119808,9
119809,8
119810,13
119811,8
119812,9
119813,20
119814,8
119815,6
119816,8
119817,8
119818,8
119819,8
119820,7
119821,8
119822,16
119823,7
119824,10
119825,9
119826,9
119827,7
119828,7
119829,9
119830,7
119831,9
119832,11
119833,7
119834,9
119835,10
119836,9
119837,12
119838,9
119839,11
119840,8
119841,18
119842,11
119843,7
119844,5
119845,11
119846,6
119847,13
119848,9
119849,5
119850,10
119851,7
119852,6
119853,9
119854,10
119855,11
119856,8
119857,9
119858,8
119859,8
119860,7
119861,10
119862,8
119863,8
119864,9
119865,18
119866,7
119867,11
119868,5
119869,10
119870,7
119871,10
119872,11
119873,7
119874,16
119875,10
119876,10
119877,8
119878,12
119879,9
119880,10
119881,9
119882,7
119883,10
119884,9
119885,9
119886,9
119887,18
119888,6
119889,7
119890,14
119891,12
119892,9
119893,5
119894,9
119895,4
119896,7
119897,8
119898,8
119899,9
119900,8
119901,7
119902,9
119903,10
119904,11
119905,10
119906,11
119907,6
119908,9
119909,6
119910,10
119911,6
119912,9
119913,9
119914,7
119915,8
119916,9
119917,7
119918,9
119919,8
119920,9
119921,5
119922,4
119923,8
119924,9
119925,7
119926,10
119927,6
119928,10
119929,14
119930,7
119931,10
119932,10
119933,8
119934,6
119935,8
119936,8
119937,11
119938,7
119939,8
119940,13
119941,7
119942,10
119943,10
119944,7
119945,7
119946,8
119947,7
119948,4
119949,8
119950,7
119951,8
119952,7
119953,8
119954,8
119955,9
119956,6
119957,12
119958,10
119959,7
119960,7
119961,9
119962,12
119963,7
119964,13
119965,11
119966,7
119967,11
119968,9
119969,13
119970,6
119971,8
119972,10
119973,11
119974,10
119975,8
119976,10
119977,9
119978,6
119979,9
119980,9
119981,7
119982,9
119983,9
119984,8
119985,7
119986,9
119987,11
119988,9
119989,8
119990,9
119991,9
119992,8
119993,9
119994,5
119995,11
119996,7
119997,10
119998,11
119999,11
120000,20
120001,8
120002,9
120003,12
120004,6
120005,14
120006,11
120007,8
120008,10
120009,8
120010,9
120011,10
120012,4
120013,11
120014,10
120015,11
120016,8
120017,8
120018,6
120019,11
120020,5
120021,6
120022,11
120023,11
120024,9
120025,9
120026,10
120027,7
120028,9
120029,10
120030,8
120031,8
120032,9
120033,4
120034,5
120035,9
120036,14
120037,9
120038,6
120039,13
120040,9
120041,11
120042,9
120043,14
120044,7
120045,7
120046,9
120047,10
120048,10
120049,13
120050,8
120051,9
120052,7
120053,11
120054,7
120055,6
120056,12
120057,13
120058,7
120059,11
120060,9
120061,10
120062,8
120063,13
120064,16
120065,7
120066,9
120067,10
120068,9
120069,11
120070,19
120071,9
120072,10
120073,10
120074,8
120075,8
120076,9
120077,9
120078,9
120079,7
120080,8
120081,9
120082,7
120083,8
120084,9
120085,7
120086,10
120087,9
120088,6
120089,10
120090,11
120091,9
120092,4
120093,7
120094,8
120095,10
120096,9
120097,8
120098,6
120099,9
120100,8
120101,8
120102,9
120103,6
120104,14
120105,10
120106,6
120107,10
120108,4
120109,10
120110,5
120111,10
120112,9
120113,9
120114,10
120115,9
120116,8
120117,7
120118,8
120119,10
120120,9
120121,9
120122,8
120123,8
120124,7
120125,11
120126,9
120127,10
120128,11
120129,7
120130,10
120131,10
120132,9
120133,5
120134,8
120135,10
120136,6
120137,15
120138,9
120139,11
120140,4
120141,9
120142,5
120143,10
120144,7
120145,11
120146,9
120147,9
120148,8
120149,9
120150,6
120151,9
120152,8
120153,8
120154,8
120155,8
120156,10
120157,9
120158,6
120159,10
120160,8
120161,14
120162,10
120163,10
120164,4
120165,9
120166,6
120167,9
120168,15
120169,9
120170,10
120171,11
120172,9
120173,12
120174,8
120175,10
120176,8
120177,8
120178,9
120179,9
120180,9
120181,7
120182,10
120183,9
120184,9
120185,6
120186,11
120187,6
120188,17
120189,10
120190,9
120191,9
120192,8
120193,10
120194,9
120195,9
120196,7
120197,10
120198,7
120199,9
120200,9
120201,5
120202,6
120203,6
120204,8
120205,17
120206,9
120207,9
120208,7
120209,3
120210,10
